;date;Confinement ;Phase;Phase
8072;2021-08-03 08:00:00;0;12ème phase;0
8073;2021-08-03 09:00:00;0;12ème phase;0
8074;2021-08-03 10:00:00;0;12ème phase;0
8075;2021-08-03 11:00:00;0;12ème phase;0
8076;2021-08-03 12:00:00;0;12ème phase;0
8077;2021-08-03 13:00:00;0;12ème phase;0
8078;2021-08-03 14:00:00;0;12ème phase;0
8079;2021-08-03 15:00:00;0;12ème phase;0
8080;2021-08-03 16:00:00;0;12ème phase;0
8081;2021-08-03 17:00:00;0;12ème phase;0
8082;2021-08-03 18:00:00;0;12ème phase;0
8083;2021-08-03 19:00:00;0;12ème phase;0
8084;2021-08-03 20:00:00;0;12ème phase;0
8085;2021-08-03 21:00:00;0;12ème phase;0
8086;2021-08-03 22:00:00;0;12ème phase;0
8087;2021-08-03 23:00:00;0;12ème phase;0
8088;2021-08-04 00:00:00;0;12ème phase;0
8089;2021-08-04 01:00:00;0;12ème phase;0
8090;2021-08-04 02:00:00;0;12ème phase;0
8091;2021-08-04 03:00:00;0;12ème phase;0
8092;2021-08-04 04:00:00;0;12ème phase;0
8093;2021-08-04 05:00:00;0;12ème phase;0
8094;2021-08-04 06:00:00;0;12ème phase;0
8095;2021-08-04 07:00:00;0;12ème phase;0
8096;2021-08-04 08:00:00;0;12ème phase;0
8097;2021-08-04 09:00:00;0;12ème phase;0
8098;2021-08-04 10:00:00;0;12ème phase;0
8099;2021-08-04 11:00:00;0;12ème phase;0
8100;2021-08-04 12:00:00;0;12ème phase;0
8101;2021-08-04 13:00:00;0;12ème phase;0
8102;2021-08-04 14:00:00;0;12ème phase;0
8103;2021-08-04 15:00:00;0;12ème phase;0
8104;2021-08-04 16:00:00;0;12ème phase;0
8105;2021-08-04 17:00:00;0;12ème phase;0
8106;2021-08-04 18:00:00;0;12ème phase;0
8107;2021-08-04 19:00:00;0;12ème phase;0
8108;2021-08-04 20:00:00;0;12ème phase;0
8109;2021-08-04 21:00:00;0;12ème phase;0
8110;2021-08-04 22:00:00;0;12ème phase;0
8111;2021-08-04 23:00:00;0;12ème phase;0
8112;2021-08-05 00:00:00;0;12ème phase;0
8113;2021-08-05 01:00:00;0;12ème phase;0
8114;2021-08-05 02:00:00;0;12ème phase;0
8115;2021-08-05 03:00:00;0;12ème phase;0
8116;2021-08-05 04:00:00;0;12ème phase;0
8117;2021-08-05 05:00:00;0;12ème phase;0
8118;2021-08-05 06:00:00;0;12ème phase;0
8119;2021-08-05 07:00:00;0;12ème phase;0
8120;2021-08-05 08:00:00;0;12ème phase;0
8121;2021-08-05 09:00:00;0;12ème phase;0
8122;2021-08-05 10:00:00;0;12ème phase;0
8123;2021-08-05 11:00:00;0;12ème phase;0
8124;2021-08-05 12:00:00;0;12ème phase;0
8125;2021-08-05 13:00:00;0;12ème phase;0
8126;2021-08-05 14:00:00;0;12ème phase;0
8127;2021-08-05 15:00:00;0;12ème phase;0
8128;2021-08-05 16:00:00;0;12ème phase;0
8129;2021-08-05 17:00:00;0;12ème phase;0
8130;2021-08-05 18:00:00;0;12ème phase;0
8131;2021-08-05 19:00:00;0;12ème phase;0
8132;2021-08-05 20:00:00;0;12ème phase;0
8133;2021-08-05 21:00:00;0;12ème phase;0
8134;2021-08-05 22:00:00;0;12ème phase;0
8135;2021-08-05 23:00:00;0;12ème phase;0
8136;2021-08-06 00:00:00;0;12ème phase;0
8137;2021-08-06 01:00:00;0;12ème phase;0
8138;2021-08-06 02:00:00;0;12ème phase;0
8139;2021-08-06 03:00:00;0;12ème phase;0
8140;2021-08-06 04:00:00;0;12ème phase;0
8141;2021-08-06 05:00:00;0;12ème phase;0
8142;2021-08-06 06:00:00;0;12ème phase;0
8143;2021-08-06 07:00:00;0;12ème phase;0
8144;2021-08-06 08:00:00;0;12ème phase;0
8145;2021-08-06 09:00:00;0;12ème phase;0
8146;2021-08-06 10:00:00;0;12ème phase;0
8147;2021-08-06 11:00:00;0;12ème phase;0
8148;2021-08-06 12:00:00;0;12ème phase;0
8149;2021-08-06 13:00:00;0;12ème phase;0
8150;2021-08-06 14:00:00;0;12ème phase;0
8151;2021-08-06 15:00:00;0;12ème phase;0
8152;2021-08-06 16:00:00;0;12ème phase;0
8153;2021-08-06 17:00:00;0;12ème phase;0
8154;2021-08-06 18:00:00;0;12ème phase;0
8155;2021-08-06 19:00:00;0;12ème phase;0
8156;2021-08-06 20:00:00;0;12ème phase;0
8157;2021-08-06 21:00:00;0;12ème phase;0
8158;2021-08-06 22:00:00;0;12ème phase;0
8159;2021-08-06 23:00:00;0;12ème phase;0
8160;2021-08-07 00:00:00;0;12ème phase;0
8161;2021-08-07 01:00:00;0;12ème phase;0
8162;2021-08-07 02:00:00;0;12ème phase;0
8163;2021-08-07 03:00:00;0;12ème phase;0
8164;2021-08-07 04:00:00;0;12ème phase;0
8165;2021-08-07 05:00:00;0;12ème phase;0
8166;2021-08-07 06:00:00;0;12ème phase;0
8167;2021-08-07 07:00:00;0;12ème phase;0
8168;2021-08-07 08:00:00;0;12ème phase;0
8169;2021-08-07 09:00:00;0;12ème phase;0
8170;2021-08-07 10:00:00;0;12ème phase;0
8171;2021-08-07 11:00:00;0;12ème phase;0
8172;2021-08-07 12:00:00;0;12ème phase;0
8173;2021-08-07 13:00:00;0;12ème phase;0
8174;2021-08-07 14:00:00;0;12ème phase;0
8175;2021-08-07 15:00:00;0;12ème phase;0
8176;2021-08-07 16:00:00;0;12ème phase;0
8177;2021-08-07 17:00:00;0;12ème phase;0
8178;2021-08-07 18:00:00;0;12ème phase;0
8179;2021-08-07 19:00:00;0;12ème phase;0
8180;2021-08-07 20:00:00;0;12ème phase;0
8181;2021-08-07 21:00:00;0;12ème phase;0
8182;2021-08-07 22:00:00;0;12ème phase;0
8183;2021-08-07 23:00:00;0;12ème phase;0
8184;2021-08-08 00:00:00;0;12ème phase;0
8185;2021-08-08 01:00:00;0;12ème phase;0
8186;2021-08-08 02:00:00;0;12ème phase;0
8187;2021-08-08 03:00:00;0;12ème phase;0
8188;2021-08-08 04:00:00;0;12ème phase;0
8189;2021-08-08 05:00:00;0;12ème phase;0
8190;2021-08-08 06:00:00;0;12ème phase;0
8191;2021-08-08 07:00:00;0;12ème phase;0
8192;2021-08-08 08:00:00;0;12ème phase;0
8193;2021-08-08 09:00:00;0;12ème phase;0
8194;2021-08-08 10:00:00;0;12ème phase;0
8195;2021-08-08 11:00:00;0;12ème phase;0
8196;2021-08-08 12:00:00;0;12ème phase;0
8197;2021-08-08 13:00:00;0;12ème phase;0
8198;2021-08-08 14:00:00;0;12ème phase;0
8199;2021-08-08 15:00:00;0;12ème phase;0
8200;2021-08-08 16:00:00;0;12ème phase;0
8201;2021-08-08 17:00:00;0;12ème phase;0
8202;2021-08-08 18:00:00;0;12ème phase;0
8203;2021-08-08 19:00:00;0;12ème phase;0
8204;2021-08-08 20:00:00;0;12ème phase;0
8205;2021-08-08 21:00:00;0;12ème phase;0
8206;2021-08-08 22:00:00;0;12ème phase;0
8207;2021-08-08 23:00:00;0;12ème phase;0
8208;2021-08-09 00:00:00;0;12ème phase;0
8209;2021-08-09 01:00:00;0;12ème phase;0
8210;2021-08-09 02:00:00;0;12ème phase;0
8211;2021-08-09 03:00:00;0;12ème phase;0
8212;2021-08-09 04:00:00;0;12ème phase;0
8213;2021-08-09 05:00:00;0;12ème phase;0
8214;2021-08-09 06:00:00;0;12ème phase;0
8215;2021-08-09 07:00:00;0;12ème phase;0
8216;2021-08-09 08:00:00;0;12ème phase;0
8217;2021-08-09 09:00:00;0;12ème phase;0
8218;2021-08-09 10:00:00;0;12ème phase;0
8219;2021-08-09 11:00:00;0;12ème phase;0
8220;2021-08-09 12:00:00;0;12ème phase;0
8221;2021-08-09 13:00:00;0;12ème phase;0
8222;2021-08-09 14:00:00;0;12ème phase;0
8223;2021-08-09 15:00:00;0;12ème phase;0
8224;2021-08-09 16:00:00;0;12ème phase;0
8225;2021-08-09 17:00:00;0;12ème phase;0
8226;2021-08-09 18:00:00;0;12ème phase;0
8227;2021-08-09 19:00:00;0;12ème phase;0
8228;2021-08-09 20:00:00;0;12ème phase;0
8229;2021-08-09 21:00:00;0;12ème phase;0
8230;2021-08-09 22:00:00;0;12ème phase;0
8231;2021-08-09 23:00:00;0;12ème phase;0
8232;2021-08-10 00:00:00;0;12ème phase;0
8233;2021-08-10 01:00:00;0;12ème phase;0
8234;2021-08-10 02:00:00;0;12ème phase;0
8235;2021-08-10 03:00:00;0;12ème phase;0
8236;2021-08-10 04:00:00;0;12ème phase;0
8237;2021-08-10 05:00:00;0;12ème phase;0
8238;2021-08-10 06:00:00;0;12ème phase;0
8239;2021-08-10 07:00:00;0;12ème phase;0
8240;2021-08-10 08:00:00;0;12ème phase;0
8241;2021-08-10 09:00:00;0;12ème phase;0
8242;2021-08-10 10:00:00;0;12ème phase;0
8243;2021-08-10 11:00:00;0;12ème phase;0
8244;2021-08-10 12:00:00;0;12ème phase;0
8245;2021-08-10 13:00:00;0;12ème phase;0
8246;2021-08-10 14:00:00;0;12ème phase;0
8247;2021-08-10 15:00:00;0;12ème phase;0
8248;2021-08-10 16:00:00;0;12ème phase;0
8249;2021-08-10 17:00:00;0;12ème phase;0
8250;2021-08-10 18:00:00;0;12ème phase;0
8251;2021-08-10 19:00:00;0;12ème phase;0
8252;2021-08-10 20:00:00;0;12ème phase;0
8253;2021-08-10 21:00:00;0;12ème phase;0
8254;2021-08-10 22:00:00;0;12ème phase;0
8255;2021-08-10 23:00:00;0;12ème phase;0
8256;2021-08-11 00:00:00;0;12ème phase;0
8257;2021-08-11 01:00:00;0;12ème phase;0
8258;2021-08-11 02:00:00;0;12ème phase;0
8259;2021-08-11 03:00:00;0;12ème phase;0
8260;2021-08-11 04:00:00;0;12ème phase;0
8261;2021-08-11 05:00:00;0;12ème phase;0
8262;2021-08-11 06:00:00;0;12ème phase;0
8263;2021-08-11 07:00:00;0;12ème phase;0
8264;2021-08-11 08:00:00;0;12ème phase;0
8265;2021-08-11 09:00:00;0;12ème phase;0
8266;2021-08-11 10:00:00;0;12ème phase;0
8267;2021-08-11 11:00:00;0;12ème phase;0
8268;2021-08-11 12:00:00;0;12ème phase;0
8269;2021-08-11 13:00:00;0;12ème phase;0
8270;2021-08-11 14:00:00;0;12ème phase;0
8271;2021-08-11 15:00:00;0;12ème phase;0
8272;2021-08-11 16:00:00;0;12ème phase;0
8273;2021-08-11 17:00:00;0;12ème phase;0
8274;2021-08-11 18:00:00;0;12ème phase;0
8275;2021-08-11 19:00:00;0;12ème phase;0
8276;2021-08-11 20:00:00;0;12ème phase;0
8277;2021-08-11 21:00:00;0;12ème phase;0
8278;2021-08-11 22:00:00;0;12ème phase;0
8279;2021-08-11 23:00:00;0;12ème phase;0
8280;2021-08-12 00:00:00;0;12ème phase;0
8281;2021-08-12 01:00:00;0;12ème phase;0
8282;2021-08-12 02:00:00;0;12ème phase;0
8283;2021-08-12 03:00:00;0;12ème phase;0
8284;2021-08-12 04:00:00;0;12ème phase;0
8285;2021-08-12 05:00:00;0;12ème phase;0
8286;2021-08-12 06:00:00;0;12ème phase;0
8287;2021-08-12 07:00:00;0;12ème phase;0
8288;2021-08-12 08:00:00;0;12ème phase;0
8289;2021-08-12 09:00:00;0;12ème phase;0
8290;2021-08-12 10:00:00;0;12ème phase;0
8291;2021-08-12 11:00:00;0;12ème phase;0
8292;2021-08-12 12:00:00;0;12ème phase;0
8293;2021-08-12 13:00:00;0;12ème phase;0
8294;2021-08-12 14:00:00;0;12ème phase;0
8295;2021-08-12 15:00:00;0;12ème phase;0
8296;2021-08-12 16:00:00;0;12ème phase;0
8297;2021-08-12 17:00:00;0;12ème phase;0
8298;2021-08-12 18:00:00;0;12ème phase;0
8299;2021-08-12 19:00:00;0;12ème phase;0
8300;2021-08-12 20:00:00;0;12ème phase;0
8301;2021-08-12 21:00:00;0;12ème phase;0
8302;2021-08-12 22:00:00;0;12ème phase;0
8303;2021-08-12 23:00:00;0;12ème phase;0
8304;2021-08-13 00:00:00;0;12ème phase;0
8305;2021-08-13 01:00:00;0;12ème phase;0
8306;2021-08-13 02:00:00;0;12ème phase;0
8307;2021-08-13 03:00:00;0;12ème phase;0
8308;2021-08-13 04:00:00;0;12ème phase;0
8309;2021-08-13 05:00:00;0;12ème phase;0
8310;2021-08-13 06:00:00;0;12ème phase;0
8311;2021-08-13 07:00:00;0;12ème phase;0
8312;2021-08-13 08:00:00;0;12ème phase;0
8313;2021-08-13 09:00:00;0;12ème phase;0
8314;2021-08-13 10:00:00;0;12ème phase;0
8315;2021-08-13 11:00:00;0;12ème phase;0
8316;2021-08-13 12:00:00;0;12ème phase;0
8317;2021-08-13 13:00:00;0;12ème phase;0
8318;2021-08-13 14:00:00;0;12ème phase;0
8319;2021-08-13 15:00:00;0;12ème phase;0
8320;2021-08-13 16:00:00;0;12ème phase;0
8321;2021-08-13 17:00:00;0;12ème phase;0
8322;2021-08-13 18:00:00;0;12ème phase;0
8323;2021-08-13 19:00:00;0;12ème phase;0
8324;2021-08-13 20:00:00;0;12ème phase;0
8325;2021-08-13 21:00:00;0;12ème phase;0
8326;2021-08-13 22:00:00;0;12ème phase;0
8327;2021-08-13 23:00:00;0;12ème phase;0
8328;2021-08-14 00:00:00;0;12ème phase;0
8329;2021-08-14 01:00:00;0;12ème phase;0
8330;2021-08-14 02:00:00;0;12ème phase;0
8331;2021-08-14 03:00:00;0;12ème phase;0
8332;2021-08-14 04:00:00;0;12ème phase;0
8333;2021-08-14 05:00:00;0;12ème phase;0
8334;2021-08-14 06:00:00;0;12ème phase;0
8335;2021-08-14 07:00:00;0;12ème phase;0
8336;2021-08-14 08:00:00;0;12ème phase;0
8337;2021-08-14 09:00:00;0;12ème phase;0
8338;2021-08-14 10:00:00;0;12ème phase;0
8339;2021-08-14 11:00:00;0;12ème phase;0
8340;2021-08-14 12:00:00;0;12ème phase;0
8341;2021-08-14 13:00:00;0;12ème phase;0
8342;2021-08-14 14:00:00;0;12ème phase;0
8343;2021-08-14 15:00:00;0;12ème phase;0
8344;2021-08-14 16:00:00;0;12ème phase;0
8345;2021-08-14 17:00:00;0;12ème phase;0
8346;2021-08-14 18:00:00;0;12ème phase;0
8347;2021-08-14 19:00:00;0;12ème phase;0
8348;2021-08-14 20:00:00;0;12ème phase;0
8349;2021-08-14 21:00:00;0;12ème phase;0
8350;2021-08-14 22:00:00;0;12ème phase;0
8351;2021-08-14 23:00:00;0;12ème phase;0
8352;2021-08-15 00:00:00;0;12ème phase;0
8353;2021-08-15 01:00:00;0;12ème phase;0
8354;2021-08-15 02:00:00;0;12ème phase;0
8355;2021-08-15 03:00:00;0;12ème phase;0
8356;2021-08-15 04:00:00;0;12ème phase;0
8357;2021-08-15 05:00:00;0;12ème phase;0
8358;2021-08-15 06:00:00;0;12ème phase;0
8359;2021-08-15 07:00:00;0;12ème phase;0
8360;2021-08-15 08:00:00;0;12ème phase;0
8361;2021-08-15 09:00:00;0;12ème phase;0
8362;2021-08-15 10:00:00;0;12ème phase;0
8363;2021-08-15 11:00:00;0;12ème phase;0
8364;2021-08-15 12:00:00;0;12ème phase;0
8365;2021-08-15 13:00:00;0;12ème phase;0
8366;2021-08-15 14:00:00;0;12ème phase;0
8367;2021-08-15 15:00:00;0;12ème phase;0
8368;2021-08-15 16:00:00;0;12ème phase;0
8369;2021-08-15 17:00:00;0;12ème phase;0
8370;2021-08-15 18:00:00;0;12ème phase;0
8371;2021-08-15 19:00:00;0;12ème phase;0
8372;2021-08-15 20:00:00;0;12ème phase;0
8373;2021-08-15 21:00:00;0;12ème phase;0
8374;2021-08-15 22:00:00;0;12ème phase;0
8375;2021-08-15 23:00:00;0;12ème phase;0
8376;2021-08-16 00:00:00;0;12ème phase;0
8377;2021-08-16 01:00:00;0;12ème phase;0
8378;2021-08-16 02:00:00;0;12ème phase;0
8379;2021-08-16 03:00:00;0;12ème phase;0
8380;2021-08-16 04:00:00;0;12ème phase;0
8381;2021-08-16 05:00:00;0;12ème phase;0
8382;2021-08-16 06:00:00;0;12ème phase;0
8383;2021-08-16 07:00:00;0;12ème phase;0
8384;2021-08-16 08:00:00;0;12ème phase;0
8385;2021-08-16 09:00:00;0;12ème phase;0
8386;2021-08-16 10:00:00;0;12ème phase;0
8387;2021-08-16 11:00:00;0;12ème phase;0
8388;2021-08-16 12:00:00;0;12ème phase;0
8389;2021-08-16 13:00:00;0;12ème phase;0
8390;2021-08-16 14:00:00;0;12ème phase;0
8391;2021-08-16 15:00:00;0;12ème phase;0
8392;2021-08-16 16:00:00;0;12ème phase;0
8393;2021-08-16 17:00:00;0;12ème phase;0
8394;2021-08-16 18:00:00;0;12ème phase;0
8395;2021-08-16 19:00:00;0;12ème phase;0
8396;2021-08-16 20:00:00;0;12ème phase;0
8397;2021-08-16 21:00:00;0;12ème phase;0
8398;2021-08-16 22:00:00;0;12ème phase;0
8399;2021-08-16 23:00:00;0;12ème phase;0
8400;2021-08-17 00:00:00;0;12ème phase;0
8401;2021-08-17 01:00:00;0;12ème phase;0
8402;2021-08-17 02:00:00;0;12ème phase;0
8403;2021-08-17 03:00:00;0;12ème phase;0
8404;2021-08-17 04:00:00;0;12ème phase;0
8405;2021-08-17 05:00:00;0;12ème phase;0
8406;2021-08-17 06:00:00;0;12ème phase;0
8407;2021-08-17 07:00:00;0;12ème phase;0
8408;2021-08-17 08:00:00;0;12ème phase;0
8409;2021-08-17 09:00:00;0;12ème phase;0
8410;2021-08-17 10:00:00;0;12ème phase;0
8411;2021-08-17 11:00:00;0;12ème phase;0
8412;2021-08-17 12:00:00;0;12ème phase;0
8413;2021-08-17 13:00:00;0;12ème phase;0
8414;2021-08-17 14:00:00;0;12ème phase;0
8415;2021-08-17 15:00:00;0;12ème phase;0
8416;2021-08-17 16:00:00;0;12ème phase;0
8417;2021-08-17 17:00:00;0;12ème phase;0
8418;2021-08-17 18:00:00;0;12ème phase;0
8419;2021-08-17 19:00:00;0;12ème phase;0
8420;2021-08-17 20:00:00;0;12ème phase;0
8421;2021-08-17 21:00:00;0;12ème phase;0
8422;2021-08-17 22:00:00;0;12ème phase;0
8423;2021-08-17 23:00:00;0;12ème phase;0
8424;2021-08-18 00:00:00;0;12ème phase;0
8425;2021-08-18 01:00:00;0;12ème phase;0
8426;2021-08-18 02:00:00;0;12ème phase;0
8427;2021-08-18 03:00:00;0;12ème phase;0
8428;2021-08-18 04:00:00;0;12ème phase;0
8429;2021-08-18 05:00:00;0;12ème phase;0
8430;2021-08-18 06:00:00;0;12ème phase;0
8431;2021-08-18 07:00:00;0;12ème phase;0
8432;2021-08-18 08:00:00;0;12ème phase;0
8433;2021-08-18 09:00:00;0;12ème phase;0
8434;2021-08-18 10:00:00;0;12ème phase;0
8435;2021-08-18 11:00:00;0;12ème phase;0
8436;2021-08-18 12:00:00;0;12ème phase;0
8437;2021-08-18 13:00:00;0;12ème phase;0
8438;2021-08-18 14:00:00;0;12ème phase;0
8439;2021-08-18 15:00:00;0;12ème phase;0
8440;2021-08-18 16:00:00;0;12ème phase;0
8441;2021-08-18 17:00:00;0;12ème phase;0
8442;2021-08-18 18:00:00;0;12ème phase;0
8443;2021-08-18 19:00:00;0;12ème phase;0
8444;2021-08-18 20:00:00;0;12ème phase;0
8445;2021-08-18 21:00:00;0;12ème phase;0
8446;2021-08-18 22:00:00;0;12ème phase;0
8447;2021-08-18 23:00:00;0;12ème phase;0
8448;2021-08-19 00:00:00;0;12ème phase;0
8449;2021-08-19 01:00:00;0;12ème phase;0
8450;2021-08-19 02:00:00;0;12ème phase;0
8451;2021-08-19 03:00:00;0;12ème phase;0
8452;2021-08-19 04:00:00;0;12ème phase;0
8453;2021-08-19 05:00:00;0;12ème phase;0
8454;2021-08-19 06:00:00;0;12ème phase;0
8455;2021-08-19 07:00:00;0;12ème phase;0
8456;2021-08-19 08:00:00;0;12ème phase;0
8457;2021-08-19 09:00:00;0;12ème phase;0
8458;2021-08-19 10:00:00;0;12ème phase;0
8459;2021-08-19 11:00:00;0;12ème phase;0
8460;2021-08-19 12:00:00;0;12ème phase;0
8461;2021-08-19 13:00:00;0;12ème phase;0
8462;2021-08-19 14:00:00;0;12ème phase;0
8463;2021-08-19 15:00:00;0;12ème phase;0
8464;2021-08-19 16:00:00;0;12ème phase;0
8465;2021-08-19 17:00:00;0;12ème phase;0
8466;2021-08-19 18:00:00;0;12ème phase;0
8467;2021-08-19 19:00:00;0;12ème phase;0
8468;2021-08-19 20:00:00;0;12ème phase;0
8469;2021-08-19 21:00:00;0;12ème phase;0
8470;2021-08-19 22:00:00;0;12ème phase;0
8471;2021-08-19 23:00:00;0;12ème phase;0
8472;2021-08-20 00:00:00;0;12ème phase;0
8473;2021-08-20 01:00:00;0;12ème phase;0
8474;2021-08-20 02:00:00;0;12ème phase;0
8475;2021-08-20 03:00:00;0;12ème phase;0
8476;2021-08-20 04:00:00;0;12ème phase;0
8477;2021-08-20 05:00:00;0;12ème phase;0
8478;2021-08-20 06:00:00;0;12ème phase;0
8479;2021-08-20 07:00:00;0;12ème phase;0
8480;2021-08-20 08:00:00;0;12ème phase;0
8481;2021-08-20 09:00:00;0;12ème phase;0
8482;2021-08-20 10:00:00;0;12ème phase;0
8483;2021-08-20 11:00:00;0;12ème phase;0
8484;2021-08-20 12:00:00;0;12ème phase;0
8485;2021-08-20 13:00:00;0;12ème phase;0
8486;2021-08-20 14:00:00;0;12ème phase;0
8487;2021-08-20 15:00:00;0;12ème phase;0
8488;2021-08-20 16:00:00;0;12ème phase;0
8489;2021-08-20 17:00:00;0;12ème phase;0
8490;2021-08-20 18:00:00;0;12ème phase;0
8491;2021-08-20 19:00:00;0;12ème phase;0
8492;2021-08-20 20:00:00;0;12ème phase;0
8493;2021-08-20 21:00:00;0;12ème phase;0
8494;2021-08-20 22:00:00;0;12ème phase;0
8495;2021-08-20 23:00:00;0;12ème phase;0
8496;2021-08-21 00:00:00;0;12ème phase;0
8497;2021-08-21 01:00:00;0;12ème phase;0
8498;2021-08-21 02:00:00;0;12ème phase;0
8499;2021-08-21 03:00:00;0;12ème phase;0
8500;2021-08-21 04:00:00;0;12ème phase;0
8501;2021-08-21 05:00:00;0;12ème phase;0
8502;2021-08-21 06:00:00;0;12ème phase;0
8503;2021-08-21 07:00:00;0;12ème phase;0
8504;2021-08-21 08:00:00;0;12ème phase;0
8505;2021-08-21 09:00:00;0;12ème phase;0
8506;2021-08-21 10:00:00;0;12ème phase;0
8507;2021-08-21 11:00:00;0;12ème phase;0
8508;2021-08-21 12:00:00;0;12ème phase;0
8509;2021-08-21 13:00:00;0;12ème phase;0
8510;2021-08-21 14:00:00;0;12ème phase;0
8511;2021-08-21 15:00:00;0;12ème phase;0
8512;2021-08-21 16:00:00;0;12ème phase;0
8513;2021-08-21 17:00:00;0;12ème phase;0
8514;2021-08-21 18:00:00;0;12ème phase;0
8515;2021-08-21 19:00:00;0;12ème phase;0
8516;2021-08-21 20:00:00;0;12ème phase;0
8517;2021-08-21 21:00:00;0;12ème phase;0
8518;2021-08-21 22:00:00;0;12ème phase;0
8519;2021-08-21 23:00:00;0;12ème phase;0
8520;2021-08-22 00:00:00;0;12ème phase;0
8521;2021-08-22 01:00:00;0;12ème phase;0
8522;2021-08-22 02:00:00;0;12ème phase;0
8523;2021-08-22 03:00:00;0;12ème phase;0
8524;2021-08-22 04:00:00;0;12ème phase;0
8525;2021-08-22 05:00:00;0;12ème phase;0
8526;2021-08-22 06:00:00;0;12ème phase;0
8527;2021-08-22 07:00:00;0;12ème phase;0
8528;2021-08-22 08:00:00;0;12ème phase;0
8529;2021-08-22 09:00:00;0;12ème phase;0
8530;2021-08-22 10:00:00;0;12ème phase;0
8531;2021-08-22 11:00:00;0;12ème phase;0
8532;2021-08-22 12:00:00;0;12ème phase;0
8533;2021-08-22 13:00:00;0;12ème phase;0
8534;2021-08-22 14:00:00;0;12ème phase;0
8535;2021-08-22 15:00:00;0;12ème phase;0
8536;2021-08-22 16:00:00;0;12ème phase;0
8537;2021-08-22 17:00:00;0;12ème phase;0
8538;2021-08-22 18:00:00;0;12ème phase;0
8539;2021-08-22 19:00:00;0;12ème phase;0
8540;2021-08-22 20:00:00;0;12ème phase;0
8541;2021-08-22 21:00:00;0;12ème phase;0
8542;2021-08-22 22:00:00;0;12ème phase;0
8543;2021-08-22 23:00:00;0;12ème phase;0
8544;2021-08-23 00:00:00;0;12ème phase;0
8545;2021-08-23 01:00:00;0;12ème phase;0
8546;2021-08-23 02:00:00;0;12ème phase;0
8547;2021-08-23 03:00:00;0;12ème phase;0
8548;2021-08-23 04:00:00;0;12ème phase;0
8549;2021-08-23 05:00:00;0;12ème phase;0
8550;2021-08-23 06:00:00;0;12ème phase;0
8551;2021-08-23 07:00:00;0;12ème phase;0
8552;2021-08-23 08:00:00;0;12ème phase;0
8553;2021-08-23 09:00:00;0;12ème phase;0
8554;2021-08-23 10:00:00;0;12ème phase;0
8555;2021-08-23 11:00:00;0;12ème phase;0
8556;2021-08-23 12:00:00;0;12ème phase;0
8557;2021-08-23 13:00:00;0;12ème phase;0
8558;2021-08-23 14:00:00;0;12ème phase;0
8559;2021-08-23 15:00:00;0;12ème phase;0
8560;2021-08-23 16:00:00;0;12ème phase;0
8561;2021-08-23 17:00:00;0;12ème phase;0
8562;2021-08-23 18:00:00;0;12ème phase;0
8563;2021-08-23 19:00:00;0;12ème phase;0
8564;2021-08-23 20:00:00;0;12ème phase;0
8565;2021-08-23 21:00:00;0;12ème phase;0
8566;2021-08-23 22:00:00;0;12ème phase;0
8567;2021-08-23 23:00:00;0;12ème phase;0
8568;2021-08-24 00:00:00;0;12ème phase;0
8569;2021-08-24 01:00:00;0;12ème phase;0
8570;2021-08-24 02:00:00;0;12ème phase;0
8571;2021-08-24 03:00:00;0;12ème phase;0
8572;2021-08-24 04:00:00;0;12ème phase;0
8573;2021-08-24 05:00:00;0;12ème phase;0
8574;2021-08-24 06:00:00;0;12ème phase;0
8575;2021-08-24 07:00:00;0;12ème phase;0
8576;2021-08-24 08:00:00;0;12ème phase;0
8577;2021-08-24 09:00:00;0;12ème phase;0
8578;2021-08-24 10:00:00;0;12ème phase;0
8579;2021-08-24 11:00:00;0;12ème phase;0
8580;2021-08-24 12:00:00;0;12ème phase;0
8581;2021-08-24 13:00:00;0;12ème phase;0
8582;2021-08-24 14:00:00;0;12ème phase;0
8583;2021-08-24 15:00:00;0;12ème phase;0
8584;2021-08-24 16:00:00;0;12ème phase;0
8585;2021-08-24 17:00:00;0;12ème phase;0
8586;2021-08-24 18:00:00;0;12ème phase;0
8587;2021-08-24 19:00:00;0;12ème phase;0
8588;2021-08-24 20:00:00;0;12ème phase;0
8589;2021-08-24 21:00:00;0;12ème phase;0
8590;2021-08-24 22:00:00;0;12ème phase;0
8591;2021-08-24 23:00:00;0;12ème phase;0
8592;2021-08-25 00:00:00;0;12ème phase;0
8593;2021-08-25 01:00:00;0;12ème phase;0
8594;2021-08-25 02:00:00;0;12ème phase;0
8595;2021-08-25 03:00:00;0;12ème phase;0
8596;2021-08-25 04:00:00;0;12ème phase;0
8597;2021-08-25 05:00:00;0;12ème phase;0
8598;2021-08-25 06:00:00;0;12ème phase;0
8599;2021-08-25 07:00:00;0;12ème phase;0
8600;2021-08-25 08:00:00;0;12ème phase;0
8601;2021-08-25 09:00:00;0;12ème phase;0
8602;2021-08-25 10:00:00;0;12ème phase;0
8603;2021-08-25 11:00:00;0;12ème phase;0
8604;2021-08-25 12:00:00;0;12ème phase;0
8605;2021-08-25 13:00:00;0;12ème phase;0
8606;2021-08-25 14:00:00;0;12ème phase;0
8607;2021-08-25 15:00:00;0;12ème phase;0
8608;2021-08-25 16:00:00;0;12ème phase;0
